global_step,epoch,train/loss,time/wall_clock_sec,time/step_time_sec,sampler/query_norm,correction/weight_mean,correction/weight_min,correction/weight_max,correction/weight_clipped_frac,lsh/refresh_count,lsh/refresh_time_sec,sampler/p_mean,sampler/p_min,sampler/p_max,sampler/cp_mean,sampler/cpK_mean,sampler/bucket_size_mean,sampler/bucket_size_max,sampler/attempts_mean,sampler/fallback_rate,sampler/probability_clamped_frac,sampler/unique_count,sampler/duplicate_count,sampler/duplicate_frac,sampler/resample_count_mean,sample/unique_count,sample/duplicate_count,sample/duplicate_frac,sample/label0_count,sample/label1_count,sample/fallback_count,sample/mean_p,sample/min_p,sample/max_p,sample/mean_bucket_size,sample/resample_count_sum,sampler/unique_count_batch,sampler/duplicate_count_batch,sampler/duplicate_frac_batch,sampler/label0_count_batch,sampler/label1_count_batch,sampler/coverage_so_far
259,2.243478260869565,0.07580620050430298,69.86766028404236,0.1188042163848877,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,7,25,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,7,25,1.0
260,2.252173913043478,0.10663393884897232,70.10887908935547,0.12070751190185547,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,12,20,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,12,20,1.0
261,2.260869565217391,0.29166924953460693,70.34457564353943,0.11719608306884766,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,14,18,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,14,18,1.0
262,2.2695652173913046,0.10510458052158356,70.5882396697998,0.12396502494812012,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,10,22,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,10,22,1.0
263,2.2782608695652176,0.4957606792449951,70.81149554252625,0.10359692573547363,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,11,21,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,11,21,1.0
264,2.2869565217391306,0.2007443904876709,71.04919743537903,0.10576391220092773,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,10,22,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,10,22,1.0
265,2.2956521739130435,0.13904264569282532,71.28347659111023,0.10531187057495117,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,12,20,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,12,20,1.0
266,2.3043478260869565,0.0582408607006073,71.51440954208374,0.10201406478881836,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,17,15,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,17,15,1.0
267,2.3130434782608695,0.16924524307250977,71.74727845191956,0.1004018783569336,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,11,21,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,11,21,1.0
268,2.3217391304347825,0.21833005547523499,71.98110294342041,0.09856057167053223,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,10,22,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,10,22,1.0
269,2.3304347826086955,0.10222015529870987,72.21569681167603,0.0977621078491211,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,13,19,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,13,19,1.0
270,2.3391304347826085,0.050158098340034485,72.45188522338867,0.09863829612731934,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,11,21,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,11,21,1.0
271,2.347826086956522,0.09706169366836548,72.68634939193726,0.09764337539672852,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,10,22,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,10,22,1.0
272,2.356521739130435,0.19407184422016144,72.92284226417542,0.09946799278259277,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,11,21,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,11,21,1.0
273,2.365217391304348,0.033631857484579086,73.16079592704773,0.1016850471496582,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,8,24,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,8,24,1.0
274,2.373913043478261,0.02569158375263214,73.40077495574951,0.1058650016784668,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,6,26,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,6,26,1.0
275,2.382608695652174,0.08582708984613419,73.64052176475525,0.10947513580322266,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,6,26,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,6,26,1.0
276,2.391304347826087,0.06656158715486526,74.81189298629761,0.11230349540710449,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,10,22,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,10,22,1.0
277,2.4,0.18581439554691315,75.05048942565918,0.11411190032958984,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,10,22,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,10,22,1.0
278,2.408695652173913,0.06755752861499786,75.28818607330322,0.114898681640625,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,11,21,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,11,21,1.0
279,2.417391304347826,0.051961660385131836,75.52726721763611,0.1164541244506836,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,12,20,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,12,20,1.0
280,2.4260869565217393,0.030719876289367676,75.76696372032166,0.11987996101379395,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,14,18,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,14,18,1.0
281,2.4347826086956523,0.030401576310396194,76.00405073165894,0.12018013000488281,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,8,24,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,8,24,1.0
282,2.4434782608695653,0.05551467090845108,76.23457074165344,0.1142435073852539,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,12,20,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,12,20,1.0
283,2.4521739130434783,0.21536163985729218,76.460036277771,0.10105681419372559,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,14,18,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,14,18,1.0
284,2.4608695652173913,0.11942890286445618,76.70559048652649,0.10715937614440918,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,12,20,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,12,20,1.0
285,2.4695652173913043,0.11935579776763916,76.966392993927,0.12390327453613281,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,12,20,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,12,20,1.0
286,2.4782608695652173,0.058093663305044174,77.20452737808228,0.11138463020324707,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,17,15,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,17,15,1.0
287,2.4869565217391303,0.12291628122329712,77.4463324546814,0.11517214775085449,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,9,23,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,9,23,1.0
288,2.4956521739130433,0.13614192605018616,77.6829526424408,0.11242008209228516,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,11,21,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,11,21,1.0
289,2.5043478260869567,0.1666388213634491,77.92194032669067,0.11388230323791504,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,13,19,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,13,19,1.0
290,2.5130434782608697,0.05728733539581299,78.1565351486206,0.1133263111114502,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,11,21,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,11,21,1.0
291,2.5217391304347827,0.2213183045387268,78.39618635177612,0.11621546745300293,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,11,21,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,11,21,1.0
292,2.5304347826086957,0.11143195629119873,78.63225293159485,0.11562919616699219,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,7,25,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,7,25,1.0
293,2.5391304347826087,0.02803543210029602,78.86803150177002,0.1148672103881836,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,5,27,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,5,27,1.0
294,2.5478260869565217,0.13924813270568848,79.11111187934875,0.1148214340209961,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,13,19,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,13,19,1.0
295,2.5565217391304347,0.07769657671451569,79.35188364982605,0.11950922012329102,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,9,23,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,9,23,1.0
296,2.5652173913043477,0.07390502095222473,79.60464763641357,0.13154149055480957,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,8,24,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,8,24,1.0
297,2.5739130434782607,0.030491750687360764,79.8453860282898,0.12131428718566895,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,9,23,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,9,23,1.0
298,2.582608695652174,0.11640266329050064,80.0797233581543,0.11462116241455078,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,11,21,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,11,21,1.0
299,2.591304347826087,0.028224201872944832,80.32413101196289,0.11718869209289551,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,5,27,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,5,27,1.0
300,2.6,0.12355232238769531,80.58638954162598,0.14202308654785156,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,10,22,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,10,22,1.0
301,2.608695652173913,0.014114176854491234,81.73487973213196,0.10885405540466309,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,3,29,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,3,29,1.0
302,2.617391304347826,0.36895516514778137,81.97571229934692,0.1111607551574707,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,11,21,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,11,21,1.0
303,2.626086956521739,0.1306627094745636,82.20007061958313,0.09819555282592773,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,8,24,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,8,24,1.0
304,2.634782608695652,0.13024179637432098,82.45376992225647,0.11410188674926758,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,14,18,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,14,18,1.0
305,2.643478260869565,0.10921652615070343,82.70160126686096,0.12273263931274414,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,7,25,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,7,25,1.0
306,2.652173913043478,0.17820075154304504,82.93628597259521,0.12024641036987305,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,9,23,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,9,23,1.0
307,2.6608695652173915,0.022895721718668938,83.17180323600769,0.1201627254486084,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,10,22,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,10,22,1.0
308,2.6695652173913045,0.0477021224796772,83.40764307975769,0.11937165260314941,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,11,21,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,11,21,1.0
309,2.6782608695652175,0.12715016305446625,83.64463686943054,0.12016963958740234,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,13,19,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,13,19,1.0
310,2.6869565217391305,0.13020414113998413,83.88132500648499,0.12005186080932617,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,11,21,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,11,21,1.0
311,2.6956521739130435,0.16044557094573975,84.11924052238464,0.1207573413848877,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,9,23,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,9,23,1.0
312,2.7043478260869565,0.049339860677719116,84.35798931121826,0.12263083457946777,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,10,22,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,10,22,1.0
313,2.7130434782608694,0.05043395608663559,84.59736609458923,0.12119221687316895,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,16,16,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,16,16,1.0
314,2.7217391304347824,0.352213054895401,84.835942029953,0.12055063247680664,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,12,20,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,12,20,1.0
315,2.7304347826086954,0.1209959015250206,85.07364535331726,0.12085914611816406,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,9,23,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,9,23,1.0
316,2.739130434782609,0.1094309464097023,85.30829453468323,0.11796092987060547,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,9,23,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,9,23,1.0
317,2.747826086956522,0.23174618184566498,85.54676675796509,0.12000298500061035,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,6,26,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,6,26,1.0
318,2.756521739130435,0.066688671708107,85.7809157371521,0.11757206916809082,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,7,25,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,7,25,1.0
319,2.765217391304348,0.10552818328142166,86.00650382041931,0.10572481155395508,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,7,25,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,7,25,1.0
320,2.773913043478261,0.36889463663101196,86.244704246521,0.10626912117004395,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,11,21,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,11,21,1.0
321,2.782608695652174,0.18264108896255493,86.48499512672424,0.11066699028015137,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,11,21,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,11,21,1.0
322,2.791304347826087,0.09462860226631165,86.71115589141846,0.09952807426452637,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,4,28,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,4,28,1.0
323,2.8,0.04608423262834549,86.9585120677948,0.1103816032409668,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,13,19,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,13,19,1.0
324,2.8086956521739133,0.03184949606657028,87.1827347278595,0.09898114204406738,0.0,1.0,1.0,1.0,0.0,0,0.0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,0.0,0.0,3668.0,3668.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,11,21,0,0.0002726281352235551,0.0002726281352235551,0.0002726281352235551,3668.0,0,32,0,0.0,11,21,1.0
